scene_name,instance_token,sample_token,timestamp,x,y,category
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1501.541,1214.813,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1501.089,1214.985,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1500.636,1215.158,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1500.184,1215.33,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1499.729,1215.503,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1499.278,1215.675,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1498.826,1215.847,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1498.357,1216.172,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1497.849,1216.216,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1497.373,1216.574,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1496.863,1216.693,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1496.476,1216.835,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1496.093,1216.986,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1495.629,1217.002,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1495.343,1217.43,human.pedestrian.adult
scene-1094,e6505be7823b40858d669c34afba37c4_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1495.141,1217.904,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1511.8,1234.765,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1511.175,1234.921,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1510.551,1235.078,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1509.927,1235.233,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1509.298,1235.391,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1508.541,1235.581,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1508.049,1235.86,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1507.319,1235.964,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1506.677,1236.31,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1505.979,1236.537,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1505.248,1236.505,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1504.32,1236.38,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1503.789,1236.382,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1503.143,1236.048,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1502.547,1235.565,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1502.012,1235.044,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1501.396,1234.399,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1501.0,1234.018,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1500.44,1233.628,human.pedestrian.adult
scene-1094,e6d7aee18c7c4c5c953ee4bcee294834_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1499.872,1233.178,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,273c930b3f384bd58b2bbae02fe81d1e,1542800859451995,1461.466,1150.518,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,a84f43c4ef52461d940a6c7d0768b86f,1542800859947349,1461.223,1150.0,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,8d7dcd1533704f5882a5afcb65509ed5,1542800860447226,1460.979,1149.477,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,f90292e4cdf647e1a8842baabdaafcec,1542800860947086,1460.735,1148.955,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,98fa81992fb04e799c329eca220e7164,1542800861447555,1460.49,1148.431,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,49dfd2f2fef447cc9b8dec3e17c1c919,1542800861947962,1460.294,1147.885,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,c18d3bcc9297454ba52112c079cb756e,1542800862447900,1460.099,1147.34,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,9cc9718713c14974b5e3094e1c4eae1c,1542800862947705,1459.858,1146.785,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,a5c0ec90615e42818962e4e002de0cef,1542800863447572,1459.618,1146.23,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,3f2ddc9476eb475b8c46f777f508cedb,1542800863948003,1459.377,1145.675,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,27749aa3de2545219186c61d4d415e1c,1542800864448454,1459.136,1145.119,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,daae21dc94b74898a7362922e8792415,1542800864948320,1458.896,1144.565,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,042f582eb2bb4231910918ba85f390d3,1542800865448238,1458.655,1144.01,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,fe40762a54e1414da73de751877ad576,1542800865948074,1458.415,1143.455,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,0ee7e7691e3e4bd88d43150073906a4f,1542800866448494,1458.174,1142.899,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,b085cc54b9c6437db176033620d00529,1542800866948361,1457.959,1142.356,human.pedestrian.adult
scene-1094,eae35ba40c4e45c9b5cdedf517c8ee4a_seg1,4e1d1031fe9f45f981a2f598365fc645,1542800867447688,1457.744,1141.813,human.pedestrian.adult
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1496.097,1223.5,vehicle.bicycle
scene-1094,f0af9c2de58e496687a6f81e36991492_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1496.097,1223.5,vehicle.bicycle
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1534.467,1227.36,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1534.485,1227.379,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1534.504,1227.397,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1534.522,1227.416,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1534.504,1227.405,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1534.487,1227.393,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1534.469,1227.382,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1534.451,1227.371,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1534.261,1227.435,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1534.279,1227.405,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1534.296,1227.374,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1534.244,1227.38,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1534.23,1227.411,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1534.187,1227.506,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1534.145,1227.602,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1534.102,1227.698,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1534.059,1227.794,human.pedestrian.adult
scene-1094,f12d635edc9b4062897f56432583cc54_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1534.267,1227.743,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1509.496,1234.971,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1508.848,1235.242,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1508.297,1235.463,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1507.74,1235.665,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1507.176,1235.848,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1506.383,1235.852,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1505.954,1235.909,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1505.008,1235.844,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1504.332,1235.447,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1504.037,1235.197,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1503.508,1234.836,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1502.709,1234.288,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1502.364,1233.73,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1502.019,1233.171,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1501.361,1232.838,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1501.045,1232.475,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1500.337,1231.944,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1499.506,1231.917,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1499.234,1231.625,human.pedestrian.adult
scene-1094,f2e5400419984231855abb04d5efa716_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1498.744,1231.298,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1537.237,1232.948,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1537.277,1233.57,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1537.321,1234.192,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1537.365,1234.813,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1537.596,1235.353,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1537.66,1236.001,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1537.929,1236.412,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1538.271,1236.769,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1538.667,1237.054,human.pedestrian.adult
scene-1094,ff7b5cbe03fa4c54ba9a3d07284b60a2_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1539.084,1237.027,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,a480496a5988410fbe3d8ed6c84da996,1542800987947699,1328.517,903.093,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,b993550e60054741983f8052ba97b0b0,1542800988448155,1328.578,903.111,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,61cfc5554a724824b0d34bddc147d890,1542800988948006,1328.509,903.015,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,dc4c80e8a1534ff8a3eb80307341161c,1542800989447876,1328.598,902.961,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,c36e8482feb041de9f081e76396cf4fe,1542800989947775,1328.776,903.072,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,c9e812f2705b4b198f4675dfaa33812d,1542800990447665,1328.975,903.006,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,eff61ec3657c4d1c9327e3fe6ca639d3,1542800990947514,1329.068,903.083,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,0a3abc33048d46f9bd78151d1df4b004,1542800991448017,1329.158,903.163,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,2c77ee386aa0444aaf27140fe6cc8364,1542800991947811,1329.344,903.187,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg0,4e169e93acb346d59de1af7f2b4882e1,1542800992447751,1329.528,903.22,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,36aa1c0eeb50457b97911c3bd742a730,1542800998948303,1329.584,903.719,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,26f99f91a8e14038bd52aee4d00df394,1542800999448167,1329.579,903.705,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,8e5512a630dc44c08d3e3f692b34f808,1542800999948064,1329.562,903.673,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,b4c279e61abf49bd871ff2ec4b13e115,1542801000447918,1329.544,903.641,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,9c93690fc9e24ebc90906ed922159d75,1542801000947820,1329.526,903.609,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,f2a6d0e38153467ba0d02706024e258d,1542801001447119,1329.508,903.578,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,93f4f8ac1145418cadcf14dfd2a9cf78,1542801001947564,1329.518,903.584,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,d61ef2ae3bd54793b8beec55061940f0,1542801002447972,1329.527,903.591,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,fc8ed14d78fa4879898315f5dee21d38,1542801002947855,1329.537,903.597,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,dc53cf076d114df7bb59c2a0b3bc3154,1542801003447741,1329.546,903.604,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,9bd27a83e6ee47f9aa372bbe8a8573c8,1542801003948191,1329.556,903.611,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,236f1ecb6ee7459d918cd011831674d6,1542801004447480,1329.551,903.623,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,8336b62c3f6f4bb988c3865cc5df4446,1542801004947354,1329.546,903.661,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,8cc06390249d4895b5b9b860f0952f24,1542801005447229,1329.54,903.7,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,d7cb9aa06de1442d8e2a22d562045cb4,1542801005947122,1329.535,903.738,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,4d4e4c0fd8ec49bdb12788e0a9ecbce3,1542801006446992,1329.569,903.651,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,0d6668bcb0644bbaaee81c17cc308845,1542801006946864,1329.603,903.564,human.pedestrian.adult
scene-1100,0b2ba0a3a3874e4a9863541a7a65ec00_seg4,abf3d91d3c28407e80e3334fe89c03cb,1542801007446751,1329.515,903.467,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,a480496a5988410fbe3d8ed6c84da996,1542800987947699,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,b993550e60054741983f8052ba97b0b0,1542800988448155,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,61cfc5554a724824b0d34bddc147d890,1542800988948006,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,dc4c80e8a1534ff8a3eb80307341161c,1542800989447876,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,c36e8482feb041de9f081e76396cf4fe,1542800989947775,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,c9e812f2705b4b198f4675dfaa33812d,1542800990447665,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,eff61ec3657c4d1c9327e3fe6ca639d3,1542800990947514,1332.913,904.831,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,0a3abc33048d46f9bd78151d1df4b004,1542800991448017,1332.922,904.836,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,2c77ee386aa0444aaf27140fe6cc8364,1542800991947811,1332.932,904.84,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg0,4e169e93acb346d59de1af7f2b4882e1,1542800992447751,1332.942,904.845,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,36aa1c0eeb50457b97911c3bd742a730,1542800998948303,1332.671,904.76,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,26f99f91a8e14038bd52aee4d00df394,1542800999448167,1332.636,904.681,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,8e5512a630dc44c08d3e3f692b34f808,1542800999948064,1332.602,904.601,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,b4c279e61abf49bd871ff2ec4b13e115,1542801000447918,1332.584,904.578,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,9c93690fc9e24ebc90906ed922159d75,1542801000947820,1332.567,904.554,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,f2a6d0e38153467ba0d02706024e258d,1542801001447119,1332.549,904.53,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,93f4f8ac1145418cadcf14dfd2a9cf78,1542801001947564,1332.532,904.507,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,d61ef2ae3bd54793b8beec55061940f0,1542801002447972,1332.533,904.51,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,fc8ed14d78fa4879898315f5dee21d38,1542801002947855,1332.534,904.514,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,dc53cf076d114df7bb59c2a0b3bc3154,1542801003447741,1332.535,904.518,human.pedestrian.adult
scene-1100,1c6ea643f2d04632ac5624e0072aa659_seg4,9bd27a83e6ee47f9aa372bbe8a8573c8,1542801003948191,1332.536,904.522,human.pedestrian.adult
